"","Date","RMBperUSD","SHIBOR","LIBOR","CSI300","GSPC","m1_CN","m2_CN","m1_US","m2_US"
"250",2007-09-08,7.5358,3.60023333333333,5.81791666666667,5322.26666666667,1452.93334966667,142591.57,393098.91,1355.9,7334.4
"251",2007-09-09,7.5305,3.72666666666667,5.81208333333333,5349.74333333333,1452.31665033333,142591.57,393098.91,1355.9,7334.4
"252",2007-09-10,7.5252,3.8531,5.80625,5377.22,1451.699951,142591.57,393098.91,1355.9,7334.4
"253",2007-09-11,7.5298,4.1363,5.80313,5124.09,1471.48999,142591.57,393098.91,1355.9,7334.4
"254",2007-09-12,7.5263,4.2871,5.8,5202.86,1471.560059,142591.57,393098.91,1355.9,7334.4
"255",2007-09-13,7.5169,4.4456,5.7525,5349.97,1483.949951,142591.57,393098.91,1355.9,7334.4
"256",2007-09-14,7.5222,4.6451,5.61375,5397.28,1484.25,142591.57,393098.91,1355.9,7334.4
"257",2007-09-15,7.52246666666667,4.87463333333333,5.57666666666667,5431.15666666667,1481.71667466667,142591.57,393098.91,1355.9,7334.4
"258",2007-09-16,7.52273333333333,5.10416666666667,5.53958333333333,5465.03333333333,1479.18334933333,142591.57,393098.91,1355.9,7334.4
"259",2007-09-17,7.523,5.3337,5.5025,5498.91,1476.650024,142591.57,393098.91,1355.9,7334.4
"260",2007-09-18,7.5266,5.8717,5.49625,5476.84,1519.780029,142591.57,393098.91,1355.9,7334.4
"261",2007-09-19,7.517,6.3635,5.14875,5419.27,1529.030029,142591.57,393098.91,1355.9,7334.4
"262",2007-09-20,7.5175,7.0789,5.13625,5494.92,1518.75,142591.57,393098.91,1355.9,7334.4
"263",2007-09-21,7.505,7.2733,5.13125,5468.1,1525.75,142591.57,393098.91,1355.9,7334.4
"264",2007-09-22,7.50696666666667,7.21736666666667,5.13041666666667,5483.36666666667,1523.07666,142591.57,393098.91,1355.9,7334.4
"265",2007-09-23,7.50893333333333,7.16143333333333,5.12958333333333,5498.63333333333,1520.40332,142591.57,393098.91,1355.9,7334.4
"266",2007-09-24,7.5109,7.1055,5.12875,5513.9,1517.72998,142591.57,393098.91,1355.9,7334.4
"267",2007-09-25,7.5135,7.1711,5.12875,5454.62,1517.209961,142591.57,393098.91,1355.9,7334.4
"268",2007-09-26,7.5089,7.0256,5.12875,5361.02,1525.420044,142591.57,393098.91,1355.9,7334.4
"269",2007-09-27,7.5157,6.6504,5.1275,5427.66,1531.380005,142591.57,393098.91,1355.9,7334.4
"270",2007-09-28,7.5108,3.4495,5.12375,5580.81,1526.75,142591.57,393098.91,1355.9,7334.4
"271",2007-09-29,7.51074,3.1827,5.12271,5580.81,1533.51334633333,142591.57,393098.91,1355.9,7334.4
"272",2007-09-30,7.51068,3.1453,5.12167,5580.81,1540.27669266667,142591.57,393098.91,1355.9,7334.4
"273",2007-10-01,7.51062,3.1494125,5.12063,5580.81,1547.040039,144649.33,394204.17,1369,7345
"274",2007-10-02,7.51056,3.153525,5.12625,5580.81,1546.630005,144649.33,394204.17,1369,7345
"275",2007-10-03,7.5105,3.1576375,5.125,5580.81,1539.589966,144649.33,394204.17,1369,7345
"276",2007-10-04,7.51044,3.16175,5.125,5580.81,1542.839966,144649.33,394204.17,1369,7345
"277",2007-10-05,7.51038,3.1658625,5.12188,5580.81,1557.589966,144649.33,394204.17,1369,7345
"278",2007-10-06,7.51032,3.169975,5.12125333333333,5604.92,1555.91996266667,144649.33,394204.17,1369,7345
"279",2007-10-07,7.51026,3.1740875,5.12062666666667,5629.03,1554.24995933333,144649.33,394204.17,1369,7345
"280",2007-10-08,7.5102,3.1782,5.12,5653.14,1552.579956,144649.33,394204.17,1369,7345
"281",2007-10-09,7.5232,3.2978,5.11625,5675.93,1565.150024,144649.33,394204.17,1369,7345
"282",2007-10-10,7.5176,3.318,5.11,5685.76,1562.469971,144649.33,394204.17,1369,7345
"283",2007-10-11,7.5143,3.3874,5.09125,5760.08,1554.410034,144649.33,394204.17,1369,7345
"284",2007-10-12,7.5114,3.4038,5.06,5737.22,1561.800049,144649.33,394204.17,1369,7345
"285",2007-10-13,7.5127,3.45813333333333,5.055,5765.29666666667,1557.43668633333,144649.33,394204.17,1369,7345
"286",2007-10-14,7.514,3.51246666666667,5.05,5793.37333333333,1553.07332366667,144649.33,394204.17,1369,7345
"287",2007-10-15,7.5153,3.5668,5.045,5821.45,1548.709961,144649.33,394204.17,1369,7345
"288",2007-10-16,7.5136,3.7896,5.035,5877.2,1538.530029,144649.33,394204.17,1369,7345
"289",2007-10-17,7.5156,3.8122,5.02125,5824.12,1541.23999,144649.33,394204.17,1369,7345
"290",2007-10-18,7.5113,4.5113,4.9975,5615.75,1540.079956,144649.33,394204.17,1369,7345
"291",2007-10-19,7.5074,5.4258,4.95,5614.06,1500.630005,144649.33,394204.17,1369,7345
"292",2007-10-20,7.50676666666667,6.02146666666667,4.93083333333333,5566.93333333333,1502.52998866667,144649.33,394204.17,1369,7345
"293",2007-10-21,7.50613333333333,6.61713333333333,4.91166666666667,5519.80666666667,1504.42997233333,144649.33,394204.17,1369,7345
"294",2007-10-22,7.5055,7.2128,4.8925,5472.68,1506.329956,144649.33,394204.17,1369,7345
"295",2007-10-23,7.501,7.5053,4.8725,5540.09,1519.589966,144649.33,394204.17,1369,7345
"296",2007-10-24,7.4938,7.4802,4.85625,5588.01,1515.880005,144649.33,394204.17,1369,7345
"297",2007-10-25,7.4867,7.7742,4.81875,5333.79,1514.400024,144649.33,394204.17,1369,7345
"298",2007-10-26,7.481,8.8271,4.7925,5394.81,1535.280029,144649.33,394204.17,1369,7345
"299",2007-10-27,7.47793333333333,7.22023333333333,4.77916666666667,5432.66,1537.18001266667,144649.33,394204.17,1369,7345
"300",2007-10-28,7.47486666666667,5.61336666666667,4.76583333333333,5470.51,1539.07999633333,144649.33,394204.17,1369,7345
"301",2007-10-29,7.4718,4.0065,4.7525,5508.36,1540.97998,144649.33,394204.17,1369,7345
"302",2007-10-30,7.472,4.2873,4.71625,5596.07,1531.02002,144649.33,394204.17,1369,7345
"303",2007-10-31,7.4692,3.7134,4.70625,5688.54,1549.380005,144649.33,394204.17,1369,7345
"304",2007-11-01,7.4552,3.8813,4.6875,5605.23,1508.439941,148009.82,399757.91,1370.1,7403.5
"305",2007-11-02,7.4624,4.3229,4.6775,5472.93,1509.650024,148009.82,399757.91,1370.1,7403.5
"306",2007-11-03,7.46033333333333,4.40263333333333,4.67416666666667,5435.39,1507.15669733333,148009.82,399757.91,1370.1,7403.5
"307",2007-11-04,7.45826666666667,4.48236666666667,4.67083333333333,5397.85,1504.66337066667,148009.82,399757.91,1370.1,7403.5
"308",2007-11-05,7.4562,4.5621,4.6675,5360.31,1502.170044,148009.82,399757.91,1370.1,7403.5
"309",2007-11-06,7.4577,4.699,4.66688,5317.55,1520.27002,148009.82,399757.91,1370.1,7403.5
"310",2007-11-07,7.4476,5.7794,4.665,5350.63,1475.619995,148009.82,399757.91,1370.1,7403.5
"311",2007-11-08,7.4251,5.7601,4.66,5093.67,1474.77002,148009.82,399757.91,1370.1,7403.5
"312",2007-11-09,7.4162,5.4863,4.65938,5040.52,1453.699951,148009.82,399757.91,1370.1,7403.5
"313",2007-11-10,7.41546666666667,5.45646666666667,4.65729666666667,5019.76333333333,1448.85998533333,148009.82,399757.91,1370.1,7403.5
"314",2007-11-11,7.41473333333333,5.42663333333333,4.65521333333333,4999.00666666667,1444.02001966667,148009.82,399757.91,1370.1,7403.5
"315",2007-11-12,7.414,5.3968,4.65313,4978.25,1439.180054,148009.82,399757.91,1370.1,7403.5
"316",2007-11-13,7.4309,5.5011,4.65188,4939.24,1481.050049,148009.82,399757.91,1370.1,7403.5
"317",2007-11-14,7.4321,5.5088,4.65813,5145.89,1470.579956,148009.82,399757.91,1370.1,7403.5
"318",2007-11-15,7.4307,5.4853,4.68625,5081.11,1451.150024,148009.82,399757.91,1370.1,7403.5
"319",2007-11-16,7.4336,5.3393,4.74,5007.66,1458.73999,148009.82,399757.91,1370.1,7403.5
"320",2007-11-17,7.4325,5.29763333333333,4.74916666666667,5003.24666666667,1450.25,148009.82,399757.91,1370.1,7403.5
"321",2007-11-18,7.4314,5.25596666666667,4.75833333333333,4998.83333333333,1441.76001,148009.82,399757.91,1370.1,7403.5
"322",2007-11-19,7.4303,5.2143,4.7675,4994.42,1433.27002,148009.82,399757.91,1370.1,7403.5
"323",2007-11-20,7.4255,5.0986,4.78,5069.38,1439.699951,148009.82,399757.91,1370.1,7403.5
"324",2007-11-21,7.415,4.9957,4.78313,4997.62,1416.77002,148009.82,399757.91,1370.1,7403.5
"325",2007-11-22,7.4119,4.7574,4.78875,4772.62,1428.7349855,148009.82,399757.91,1370.1,7403.5
"326",2007-11-23,7.3992,4.5771,4.79313,4856.16,1440.699951,148009.82,399757.91,1370.1,7403.5
"327",2007-11-24,7.39753333333333,4.46516666666667,4.79542,4837.46666666667,1429.53995766667,148009.82,399757.91,1370.1,7403.5
"328",2007-11-25,7.39586666666667,4.35323333333333,4.79771,4818.77333333333,1418.37996433333,148009.82,399757.91,1370.1,7403.5
"329",2007-11-26,7.3942,4.2413,4.8,4800.08,1407.219971,148009.82,399757.91,1370.1,7403.5
"330",2007-11-27,7.3872,4.0948,4.80875,4711.15,1428.22998,148009.82,399757.91,1370.1,7403.5
"331",2007-11-28,7.3899,4.0316,4.82188,4648.75,1469.02002,148009.82,399757.91,1370.1,7403.5
"332",2007-11-29,7.3983,4.4768,5.225,4842.07,1469.719971,148009.82,399757.91,1370.1,7403.5
"333",2007-11-30,7.3997,4.5365,5.23625,4737.41,1481.140015,148009.82,399757.91,1370.1,7403.5
"334",2007-12-01,7.40456666666667,4.55923333333333,5.23937666666667,4749.16333333333,1478.233358,152519.17,403401.3,1394.5,7471.3
"335",2007-12-02,7.40943333333333,4.58196666666667,5.24250333333333,4760.91666666667,1475.326701,152519.17,403401.3,1394.5,7471.3
"336",2007-12-03,7.4143,4.6047,5.24563,4772.67,1472.420044,152519.17,403401.3,1394.5,7471.3
"337",2007-12-04,7.4094,4.8627,5.25188,4829.21,1462.790039,152519.17,403401.3,1394.5,7471.3
"338",2007-12-05,7.3982,4.6646,5.25,4965.95,1485.01001,152519.17,403401.3,1394.5,7471.3
"339",2007-12-06,7.4205,4.6447,5.2425,4971.06,1507.339966,152519.17,403401.3,1394.5,7471.3
"340",2007-12-07,7.4091,4.1427,5.2375,5041.35,1504.660034,152519.17,403401.3,1394.5,7471.3
"341",2007-12-08,7.4045,4.1509,5.23562666666667,5072.08666666667,1508.42667633333,152519.17,403401.3,1394.5,7471.3
"342",2007-12-09,7.3999,4.1591,5.23375333333333,5102.82333333333,1512.19331866667,152519.17,403401.3,1394.5,7471.3
"343",2007-12-10,7.3953,4.1673,5.23188,5133.56,1515.959961,152519.17,403401.3,1394.5,7471.3
"344",2007-12-11,7.3797,4.4289,5.20375,5140,1477.650024,152519.17,403401.3,1394.5,7471.3
"345",2007-12-12,7.3647,4.7914,5.1025,5077.39,1486.589966,152519.17,403401.3,1394.5,7471.3
"346",2007-12-13,7.3568,4.7326,5.0275,4884.3,1488.410034,152519.17,403401.3,1394.5,7471.3
"347",2007-12-14,7.3589,4.6057,4.99625,4977.65,1467.949951,152519.17,403401.3,1394.5,7471.3
"348",2007-12-15,7.3656,4.51946666666667,4.98583333333333,4937.53,1460.59997533333,152519.17,403401.3,1394.5,7471.3
"349",2007-12-16,7.3723,4.43323333333333,4.97541666666667,4897.41,1453.24999966667,152519.17,403401.3,1394.5,7471.3
"350",2007-12-17,7.379,4.347,4.965,4857.29,1445.900024,152519.17,403401.3,1394.5,7471.3
"351",2007-12-18,7.3751,4.2634,4.94875,4829.91,1454.97998,152519.17,403401.3,1394.5,7471.3
"352",2007-12-19,7.3698,4.0395,4.93188,4946.29,1453,152519.17,403401.3,1394.5,7471.3
"353",2007-12-20,7.3649,3.7146,4.89625,5037.19,1460.119995,152519.17,403401.3,1394.5,7471.3
"354",2007-12-21,7.3572,3.5026,4.865,5101.85,1484.459961,152519.17,403401.3,1394.5,7471.3
"355",2007-12-22,7.34863333333333,3.41313333333333,4.86166666666667,5136.94333333333,1488.45662433333,152519.17,403401.3,1394.5,7471.3
"356",2007-12-23,7.34006666666667,3.32366666666667,4.85833333333333,5172.03666666667,1492.45328766667,152519.17,403401.3,1394.5,7471.3
"357",2007-12-24,7.3315,3.2342,4.855,5207.13,1496.449951,152519.17,403401.3,1394.5,7471.3
"358",2007-12-25,7.3261,3.1323,4.85166666666667,5216.81,1497.0549925,152519.17,403401.3,1394.5,7471.3
"359",2007-12-26,7.3298,3.1381,4.84833333333333,5265.03,1497.660034,152519.17,403401.3,1394.5,7471.3
"360",2007-12-27,7.3079,3.1419,4.845,5367.53,1476.27002,152519.17,403401.3,1394.5,7471.3
"361",2007-12-28,7.3046,3.1511,4.63125,5338.27,1478.48999,152519.17,403401.3,1394.5,7471.3
"362",2007-12-29,7.3036,3.6136,4.62083333333333,5338.27,1475.11332166667,152519.17,403401.3,1394.5,7471.3
"363",2007-12-30,7.3026,3.63,4.61041666666667,5338.27,1471.73665333333,152519.17,403401.3,1394.5,7471.3
"364",2007-12-31,7.3016,3.6464,4.6,5338.27,1468.359985,152519.17,403401.3,1394.5,7471.3
"365",2008-01-01,7.3006,3.6628,4.585,5338.27,1457.7600095,154872.59,417846.17,1375.6,7469.3
"366",2008-01-02,7.2996,3.6792,4.57,5385.1,1447.160034,154872.59,417846.17,1375.6,7469.3
"367",2008-01-03,7.2775,3.4737,4.54,5422.03,1447.160034,154872.59,417846.17,1375.6,7469.3
"368",2008-01-04,7.2779,3.3918,4.515,5483.65,1411.630005,154872.59,417846.17,1375.6,7469.3
"369",2008-01-05,7.2751,3.36776666666667,4.49041666666667,5507.96333333333,1413.146688,154872.59,417846.17,1375.6,7469.3
"370",2008-01-06,7.2723,3.34373333333333,4.46583333333333,5532.27666666667,1414.663371,154872.59,417846.17,1375.6,7469.3
"371",2008-01-07,7.2695,3.3197,4.44125,5556.59,1416.180054,154872.59,417846.17,1375.6,7469.3
"372",2008-01-08,7.2791,3.3025,4.41125,5528.05,1390.189941,154872.59,417846.17,1375.6,7469.3
"373",2008-01-09,7.2723,3.3371,4.37063,5613.76,1409.130005,154872.59,417846.17,1375.6,7469.3
"374",2008-01-10,7.2805,3.3555,4.31938,5672.15,1420.329956,154872.59,417846.17,1375.6,7469.3
"375",2008-01-11,7.2672,3.3419,4.23625,5699.15,1401.02002,154872.59,417846.17,1375.6,7469.3
"376",2008-01-12,7.26366666666667,3.3293,4.18458333333333,5710.02,1406.09668,154872.59,417846.17,1375.6,7469.3
"377",2008-01-13,7.26013333333333,3.3167,4.13291666666667,5720.89,1411.17334,154872.59,417846.17,1375.6,7469.3
"378",2008-01-14,7.2566,3.3041,4.08125,5731.76,1416.25,154872.59,417846.17,1375.6,7469.3
"379",2008-01-15,7.2454,3.343,4.0225,5696.45,1380.949951,154872.59,417846.17,1375.6,7469.3
"380",2008-01-16,7.2418,3.4424,3.98938,5505.72,1373.199951,154872.59,417846.17,1375.6,7469.3
"381",2008-01-17,7.2545,3.6397,3.95875,5365.62,1333.25,154872.59,417846.17,1375.6,7469.3
"382",2008-01-18,7.2571,3.566,3.93438,5414.47,1325.189941,154872.59,417846.17,1375.6,7469.3
"383",2008-01-19,7.258,3.6868,3.92375333333333,5324.89,1321.51745575,154872.59,417846.17,1375.6,7469.3
"384",2008-01-20,7.2589,3.8076,3.91312666666667,5235.31,1317.8449705,154872.59,417846.17,1375.6,7469.3
"385",2008-01-21,7.2598,3.9284,3.9025,5145.73,1314.17248525,154872.59,417846.17,1375.6,7469.3
"386",2008-01-22,7.2556,4.077,3.77375,4753.87,1310.5,154872.59,417846.17,1375.6,7469.3
"387",2008-01-23,7.235,4.0967,3.37625,4975.11,1338.599976,154872.59,417846.17,1375.6,7469.3
"388",2008-01-24,7.2293,4.0344,3.285,5027.21,1352.069946,154872.59,417846.17,1375.6,7469.3
"389",2008-01-25,7.2065,4.0176,3.3125,5077.43,1330.609985,154872.59,417846.17,1375.6,7469.3
"390",2008-01-26,7.2042,4.017,3.30208333333333,4962.24666666667,1338.39331033333,154872.59,417846.17,1375.6,7469.3
"391",2008-01-27,7.2019,4.0164,3.29166666666667,4847.06333333333,1346.17663566667,154872.59,417846.17,1375.6,7469.3
"392",2008-01-28,7.1996,4.0158,3.28125,4731.88,1353.959961,154872.59,417846.17,1375.6,7469.3
"393",2008-01-29,7.202,3.9653,3.27125,4762.08,1362.300049,154872.59,417846.17,1375.6,7469.3
"394",2008-01-30,7.1998,3.6533,3.26375,4710.65,1355.810059,154872.59,417846.17,1375.6,7469.3
"395",2008-01-31,7.1853,3.5386,3.14375,4620.4,1378.550049,154872.59,417846.17,1375.6,7469.3
"396",2008-02-01,7.1903,3.4674,3.14125,4571.94,1395.420044,150177.88,421037.84,1365.5,7551.3
"397",2008-02-02,7.19096666666667,3.3605,3.15458333333333,4698,1390.55334466667,150177.88,421037.84,1365.5,7551.3
"398",2008-02-03,7.19163333333333,3.3071,3.16791666666667,4824.06,1385.68664533333,150177.88,421037.84,1365.5,7551.3
"399",2008-02-04,7.1923,3.2063,3.18125,4950.12,1380.819946,150177.88,421037.84,1365.5,7551.3
"400",2008-02-05,7.1846,3.1267,3.21813,4921.83,1336.640015,150177.88,421037.84,1365.5,7551.3
"401",2008-02-06,7.185925,3.1355625,3.1925,4921.83,1326.449951,150177.88,421037.84,1365.5,7551.3
"402",2008-02-07,7.18725,3.144425,3.165,4921.83,1336.910034,150177.88,421037.84,1365.5,7551.3
"403",2008-02-08,7.188575,3.1532875,3.15375,4921.83,1331.290039,150177.88,421037.84,1365.5,7551.3
"404",2008-02-09,7.1899,3.16215,3.14875,4921.83,1333.903361,150177.88,421037.84,1365.5,7551.3
"405",2008-02-10,7.191225,3.1710125,3.14375,4921.83,1336.516683,150177.88,421037.84,1365.5,7551.3
"406",2008-02-11,7.19255,3.179875,3.13875,4921.83,1339.130005,150177.88,421037.84,1365.5,7551.3
"407",2008-02-12,7.193875,3.1887375,3.1275,4921.83,1348.859985,150177.88,421037.84,1365.5,7551.3
"408",2008-02-13,7.1952,3.1976,3.12125,4816.08,1367.209961,150177.88,421037.84,1365.5,7551.3
"409",2008-02-14,7.189,3.125,3.11625,4880.25,1348.859985,150177.88,421037.84,1365.5,7551.3
"410",2008-02-15,7.1763,3.0941,3.11875,4813.31,1349.98999,150177.88,421037.84,1365.5,7551.3
"411",2008-02-16,7.1731,3.12553333333333,3.11708333333333,4845.87,1349.68749975,150177.88,421037.84,1365.5,7551.3
"412",2008-02-17,7.1699,3.15696666666667,3.11541666666667,4878.43,1349.3850095,150177.88,421037.84,1365.5,7551.3
"413",2008-02-18,7.1667,3.1884,3.11375,4910.99,1349.08251925,150177.88,421037.84,1365.5,7551.3
"414",2008-02-19,7.1574,3.6029,3.11063,5020.75,1348.780029,150177.88,421037.84,1365.5,7551.3
"415",2008-02-20,7.1452,3.7982,3.1175,4908.72,1360.030029,150177.88,421037.84,1365.5,7551.3
"416",2008-02-21,7.1503,3.8795,3.135,4876.03,1342.530029,150177.88,421037.84,1365.5,7551.3
"417",2008-02-22,7.1463,3.9457,3.12,4702.24,1353.109985,150177.88,421037.84,1365.5,7551.3
"418",2008-02-23,7.1462,3.95826666666667,3.12125,4641.42,1359.34000633333,150177.88,421037.84,1365.5,7551.3
"419",2008-02-24,7.1461,3.97083333333333,3.1225,4580.6,1365.57002766667,150177.88,421037.84,1365.5,7551.3
"420",2008-02-25,7.146,3.9834,3.12375,4519.78,1371.800049,150177.88,421037.84,1365.5,7551.3
"421",2008-02-26,7.1505,3.9815,3.125,4515.53,1381.290039,150177.88,421037.84,1365.5,7551.3
"422",2008-02-27,7.1455,3.8279,3.12188,4639.77,1380.02002,150177.88,421037.84,1365.5,7551.3
"423",2008-02-28,7.1209,3.7197,3.11938,4622.06,1367.680054,150177.88,421037.84,1365.5,7551.3
"424",2008-02-29,7.1058,3.5356,3.11063,4674.55,1330.630005,150177.88,421037.84,1365.5,7551.3
"425",2008-03-01,7.1058,3.47316666666667,3.10250333333333,4713.28,1330.86665866667,150867.47,423054.53,1400.7,7685.5
"426",2008-03-02,7.1058,3.41073333333333,3.09437666666667,4752.01,1331.10331233333,150867.47,423054.53,1400.7,7685.5
"427",2008-03-03,7.1058,3.3483,3.08625,4790.74,1331.339966,150867.47,423054.53,1400.7,7685.5
"428",2008-03-04,7.1175,3.2489,3.08,4671.15,1326.75,150867.47,423054.53,1400.7,7685.5
"429",2008-03-05,7.1172,3.2507,3.075,4628.72,1333.699951,150867.47,423054.53,1400.7,7685.5
"430",2008-03-06,7.1168,3.1744,3.05813,4685.03,1304.339966,150867.47,423054.53,1400.7,7685.5
"431",2008-03-07,7.109,3.1091,3,4621.69,1293.369995,150867.47,423054.53,1400.7,7685.5
"432",2008-03-08,7.10866666666667,3.13956666666667,2.97833333333333,4558.32333333333,1286.70332833333,150867.47,423054.53,1400.7,7685.5
"433",2008-03-09,7.10833333333333,3.17003333333333,2.95666666666667,4494.95666666667,1280.03666166667,150867.47,423054.53,1400.7,7685.5
"434",2008-03-10,7.108,3.2005,2.935,4431.59,1273.369995,150867.47,423054.53,1400.7,7685.5
"435",2008-03-11,7.1029,3.1854,2.89,4441.18,1320.650024,150867.47,423054.53,1400.7,7685.5
"436",2008-03-12,7.1069,3.156,2.86125,4309.65,1308.77002,150867.47,423054.53,1400.7,7685.5
"437",2008-03-13,7.097,3.1395,2.8175,4198.96,1315.47998,150867.47,423054.53,1400.7,7685.5
"438",2008-03-14,7.0882,3.1649,2.775,4157.87,1288.140015,150867.47,423054.53,1400.7,7685.5
"439",2008-03-15,7.08596666666667,3.17813333333333,2.70291666666667,4093.67333333333,1284.29333533333,150867.47,423054.53,1400.7,7685.5
"440",2008-03-16,7.08373333333333,3.19136666666667,2.63083333333333,4029.47666666667,1280.44665566667,150867.47,423054.53,1400.7,7685.5
"441",2008-03-17,7.0815,3.2046,2.55875,3965.28,1276.599976,150867.47,423054.53,1400.7,7685.5
"442",2008-03-18,7.087,3.2108,2.53563,3763.95,1330.73999,150867.47,423054.53,1400.7,7685.5
"443",2008-03-19,7.0648,3.2156,2.59875,3888.86,1298.420044,150867.47,423054.53,1400.7,7685.5
"444",2008-03-20,7.0512,3.2145,2.60625,4001.83,1329.51001,150867.47,423054.53,1400.7,7685.5
"445",2008-03-21,7.0593,3.2093,2.61575,4037.83,1334.60250875,150867.47,423054.53,1400.7,7685.5
"446",2008-03-22,7.0568,3.21083333333333,2.62525,3977.58333333333,1339.6950075,150867.47,423054.53,1400.7,7685.5
"447",2008-03-23,7.0543,3.21236666666667,2.63475,3917.33666666667,1344.78750625,150867.47,423054.53,1400.7,7685.5
"448",2008-03-24,7.0518,3.2139,2.64425,3857.09,1349.880005,150867.47,423054.53,1400.7,7685.5
"449",2008-03-25,7.0436,3.2302,2.65375,3905.77,1352.98999,150867.47,423054.53,1400.7,7685.5
"450",2008-03-26,7.0252,3.2339,2.6775,3914.37,1341.130005,150867.47,423054.53,1400.7,7685.5
"451",2008-03-27,7.013,3.2366,2.70375,3748.92,1325.76001,150867.47,423054.53,1400.7,7685.5
"452",2008-03-28,7.0137,3.2766,2.70875,3918.16,1315.219971,150867.47,423054.53,1400.7,7685.5
"453",2008-03-29,7.01546666666667,3.28296666666667,2.70687666666667,3875.61666666667,1317.71329766667,150867.47,423054.53,1400.7,7685.5
"454",2008-03-30,7.01723333333333,3.28933333333333,2.70500333333333,3833.07333333333,1320.20662433333,150867.47,423054.53,1400.7,7685.5
"455",2008-03-31,7.019,3.2957,2.70313,3790.53,1322.699951,150867.47,423054.53,1400.7,7685.5
"456",2008-04-01,7.0218,3.3039,2.7,3582.85,1370.180054,151694.91,429313.72,1406.2,7734.4
"457",2008-04-02,7.0292,3.3183,2.71,3547.98,1367.530029,151694.91,429313.72,1406.2,7734.4
"458",2008-04-03,7.0192,3.3685,2.74125,3650.7,1369.310059,151694.91,429313.72,1406.2,7734.4
"459",2008-04-04,7.0149,3.4043,2.73875,3650.7,1370.400024,151694.91,429313.72,1406.2,7734.4
"460",2008-04-05,7.0106,3.4401,2.73396,3715.74,1371.11336233333,151694.91,429313.72,1406.2,7734.4
"461",2008-04-06,7.0063,3.4759,2.72917,3780.78,1371.82670066667,151694.91,429313.72,1406.2,7734.4
"462",2008-04-07,7.002,3.5117,2.72438,3845.82,1372.540039,151694.91,429313.72,1406.2,7734.4
"463",2008-04-08,7.0015,3.6742,2.72156,3891.06,1365.540039,151694.91,429313.72,1406.2,7734.4
"464",2008-04-09,7.0025,3.6677,2.72688,3688.12,1354.48999,151694.91,429313.72,1406.2,7734.4
"465",2008-04-10,6.992,3.7118,2.7175,3754.72,1360.550049,151694.91,429313.72,1406.2,7734.4
"466",2008-04-11,7.0012,3.4565,2.71594,3783.73,1332.829956,151694.91,429313.72,1406.2,7734.4
"467",2008-04-12,7.00056666666667,3.42356666666667,2.71500333333333,3701.26333333333,1331.32661933333,151694.91,429313.72,1406.2,7734.4
"468",2008-04-13,6.99993333333333,3.39063333333333,2.71406666666667,3618.79666666667,1329.82328266667,151694.91,429313.72,1406.2,7734.4
